,subject,spam
265,"['senators', 'threaten', 'to', 'rein', 'in', 'bush']",0
266,"['luggage', 'falls', 'from', 'plane', 'onto', 'salvation', 'army', 'scattering', 'used']",0
267,"['re', 'xcomma', 'use', 'of', 'base', 'image', 'xslash', 'delta', 'image', 'for', 'automated', 'recovery', 'from']",0
268,"['re', 'xcomma', 'dylsexics', 'of', 'the', 'wrold', 'xcomma', 'untie', 'xclaim']",0
269,"['product', 'review', 'xcomma', 'virtools', 'dev', 'xdigit', 'xdot', 'xdigit']",0
270,"['xlsquareb', 'satalk', 'xrsquareb', 'huh', 'xquestionm']",0
271,"['dna', 'match', 'brings', 'breakthrough']",0
272,"['re', 'xcomma', 'the', 'curse', 'of', 'india', 'socialism']",0
273,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'razor', 'with', 'sendmail']",0
274,"['comrade', 'communism', 'xlbracket', 'was', 're', 'xcomma', 'crony', 'capitalism', 'xlbracket', 'was', 're', 'xcomma', 'sed']",0
275,"['re', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
276,"['i', 'mean', 'why', 'not']",0
277,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'converting', 'strings', 'of', 'hex', 'to', 'ascii']",0
278,"['great', 'email', 'from', 'the', 'riaa', 'hillary', 'rosen', 'to', 'execs', 'at', 'yahoo', 'xcomma']",0
279,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'problem', 'with', 'razor', 'xdigit', 'xdot', 'xdigit', 'and', 'spamassassin', 'xdigit', 'xdot', 'xdigit']",0
280,"['xexotic', 'on', 'to', 'xexotic', 'call', 'grows']",0
281,"['re', 'xcomma', 'cd', 'player', 'ui', 'for', 'toddlers']",0
282,"['ufos', 'in', 'the', 'sky', 'xclaim']",0
283,"['re', 'xcomma', 'mplayer', 'not', 'working', 'for', 'me']",0
284,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'find', 'the', 'biggest', 'file']",0
285,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
286,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
287,"['re', 'xcomma', 'sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g']",0
288,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'email', 'list', 'management', 'howto']",0
289,"['re', 'xcomma', 'sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g']",0
290,"['sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g']",0
291,"['re', 'xcomma', 'alsa', 'xlbracket', 'almost', 'xrbracket', 'made', 'easy']",0
292,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'sa', 'very', 'slow', 'xlbracket', 'hangs', 'xquestionm', 'xrbracket', 'on', 'this', 'message', 'xcomma', 'or', 'is', 'it', 'just', 'me', 'xquestionm']",0
293,"['re', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xlsquareb', 'bebergflame', 'xrsquareb']",0
294,"['xlsquareb', 'satalk', 'xrsquareb', 'www', 'xdot', 'spamassassin', 'xdot', 'org', 'xcomma', 'giving', 'a', 'http', 'xslash', 'xdigit', 'xdot', 'xdigit', 'error', 'from']",0
295,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
296,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 're', 'xcomma', 'fully', 'xhyphen', 'public', 'corpus', 'of', 'mail', 'available']",0
297,"['bush', 'blew', 'take', 'two']",0
298,"['imf', 'shores', 'up', 'debt', 'defences']",0
299,"['re', 'xcomma', 'activebuddy']",0
300,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'cambodian', 'buddhaas', 'unearthed']",0
301,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'headlines', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
302,"['re', 'xcomma', 'entrepreneurs']",0
303,"['pitch', 'dark', 'bar', 'opens', 'for', 'blind', 'dates']",0
304,"['re', 'xcomma', 'aa', 'meetings', 'the', 'hottest', 'place', 'to', 'meet', 'women', 'with', 'big', 'bucks']",0
305,"['re', 'xcomma', 'aa', 'meetings', 'the', 'hottest', 'place', 'to', 'meet', 'women', 'with', 'big', 'bucks']",0
306,"['re', 'xcomma', 'aa', 'meetings', 'the', 'hottest', 'place', 'to', 'meet', 'women', 'with', 'big', 'bucks']",0
307,"['iraq', 'invasion', 'a', 'xexotic', 'xhyphen', 'xexotic', 'away']",0
308,"['a', 'non', 'xhyphen', 'integer', 'power', 'function', 'on', 'the', 'pixel', 'shader']",0
309,"['xexotic', 'on', 'tv', 'tonight']",0
310,"['re', 'xcomma', 'headline', 'xhyphen', 'navel', 'gazing', 'wins', 'an', 'ig', 'nobel']",0
311,"['headline', 'xhyphen', 'navel', 'gazing', 'wins', 'an', 'ig', 'nobel']",0
312,"['re', 'xcomma', 'entrepreneurs']",0
313,"['google', 'domain', 'suffix', 'census']",0
314,"['oh', 'my', 'xdot', 'xdot', 'xdot']",0
315,"['don', 'not', 'do', 'the', 'brown', 'wifi', 'xcomma', 'the', 'brown', 'wifi', 'is', 'bad']",0
316,"['re', 'xcomma', 'gabber', 'packages', 'for', 'xdigit', 'xdot', 'xdigit', 'xlbracket', 'was', 'xcomma', 'all', 'set', 'for', 'red', 'hat', 'linux', 'xdigit', 'xdot', 'xdigit', 'xrbracket']",0
317,"['re', 'xcomma', 'arrrghhh', 'had', 'gpg', 'working', 'xcomma', 'now', 'it', 'doesnt', 'xdot']",0
318,"['re', 'xcomma', 'redhat', 'xdigit', 'xdot', 'xdigit', 'and', 'his', 'own', 'freetype']",0
319,"['bugbear', 'email', 'steals', 'card', 'data']",0
320,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
321,"['xlsquareb', 'spambayes', 'xrsquareb', 'deployment']",0
322,"['major', 'shame', 'over', 'affair', 'leaves', 'currie', 'indignant']",0
323,"['xlsquareb', 'satalk', 'xrsquareb', 're', 'xcomma', 'too', 'funny']",0
324,"['xlsquareb', 'ilug', 'xrsquareb', 'looking', 'for', 'a', 'file', 'xslash', 'directory', 'in', 'zip', 'file']",0
325,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'a', 'moment', 'of', 'silence', 'for', 'the', 'first', 'amendment', 'xlbracket', 'fwd', 'xrbracket']",0
326,"['colophon', 'xdigit']",0
327,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'help', 'with', 'postfix', 'xplus', 'spamassassin']",0
328,"['phil', 'wolff', 'xcomma', 'dave', 'winer', 'books', 'xexotic', 'buy', 'xdot', 'xunderscore', 'sweet', 'xclaim', 'xunderscore']",0
329,"['us', 'rejects', 'iraq', 'inspections', 'deal']",0
330,['er'],0
331,"['re', 'xcomma', 'electric', 'car', 'an', 'edsel', 'xdot', 'xdot', 'xdot']",0
332,"['re', 'xcomma', 'electric', 'car', 'an', 'edsel', 'xdot', 'xdot', 'xdot']",0
333,"['re', 'xcomma', 'electric', 'car', 'an', 'edsel', 'xdot', 'xdot', 'xdot']",0
334,"['and', 'yet', 'more', 'absurdity', 'xdot']",0
335,['sun'],0
336,"['hurricane', 'lili', 'closes', 'shuttle', 'mission', 'control']",0
337,"['calling', 'wayne', 'xexotic', 'xhash', 'xclaim']",0
338,"['photoshop', 'this', 'squirrel', 'tuning', 'in', 'xcomma', 'turning', 'on', 'xcomma', 'and', 'dropping', 'out']",0
339,['priceless'],0
340,"['barney', 'not', 'found']",0
341,"['re', 'xcomma', 'insert', 'signature']",0
342,"['xquote', 'hidden', 'tree', 'xquote', 'the', 'secret', 'of', 'zen', 'garden']",0
343,"['re', 'xcomma', 'fw', 'xcomma', 're', 'xcomma', 'when', 'are', 'we', 'going', 'to', 'get', 'xdot', 'xlsquareb', 'making', 'alsa', 'rpms', 'xrsquareb']",0
344,"['dvd', 'xcomma', 'xcomma', 'rip', 'on', 'red', 'hat', 'xdigit', 'xdot', 'xdigit', 'xquestionm']",0
345,"['re', 'xcomma', 'rh', 'xdigit', 'no', 'dma', 'for', 'dvd', 'drive']",0
346,['americorpsvista'],0
347,"['re', 'xcomma', 'new', 'sequences', 'window']",0
348,"['re', 'xcomma', 'please', 'help', 'a', 'newbie', 'compile', 'mplayer', 'xcomma', 'xhyphen', 'xrbracket']",0
349,"['xlsquareb', 'spambayes', 'xrsquareb', 'understanding', 'high', 'false', 'negative', 'rate']",0
350,"['re', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
351,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'cups', 'question']",0
352,"['earthviewer', 'apps', 're', 'xcomma', 'whoa']",0
353,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'o', 'xdot', 't', 'xdot', 'habeus', 'xhyphen', 'xhyphen', 'why', 'xquestionm']",0
354,"['black', 'entrepreneurs', 'xexotic', 'bank', 'xexotic']",0
355,"['xlsquareb', 'spambayes', 'xrsquareb', 'understanding', 'high', 'false', 'negative', 'rate']",0
356,"['peruvian', 'congressman', 'has', 'challenged', 'his', 'vice', 'president', 'to', 'a', 'duel', 'xdot']",0
357,"['no', 'blackpool', 'illumination', 'from', 'these', 'control', 'freaks']",0
358,"['seaman', 'recalled', 'for', 'euro', 'campaign']",0
359,"['if', 'it', 'too', 'loud', 'xcomma', 'you', 'are', 'too', 'french']",0
360,"['mysql', 'xdigit', 'xdot', 'xdigit', 'source', 'tree', 'available']",0
361,"['re', 'xcomma', 'bad', 'focus', 'xslash', 'click', 'behaviours']",0
362,"['re', 'xcomma', 'exmh', 'xampersand', 'xampersand', 'speed']",0
363,"['adam', 'dont', 'job', 'for', 'no', 'one', 'xcomma', 'see', 'xdot']",0
364,"['clarion', 'comes', 'to', 'australia', 'xclaim']",0
365,"['cat', 'shot', 'through', 'eye', 'with', 'horse', 'dart', 'tranquilizer', 'roams']",0
366,"['re', 'xcomma', 're', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
367,"['re', 'xcomma', 'goodbye', 'global', 'warming']",0
368,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'find', 'the', 'biggest', 'file']",0
369,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'nightly', 'mass', 'xhyphen', 'check', 'and', 'hit', 'xhyphen', 'frequencies']",0
370,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
371,"['re', 'xcomma', 'sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g']",0
372,"['re', 'xcomma', 'boycotting', 'yahoo']",0
373,['fluxbox'],0
374,"['new', 'solar', 'system', 'body', 'revealed']",0
375,"['perl', 'programmers', 'are', 'so', 'cute']",0
376,"['re', 'xcomma', 'prob', 'xdot', 'w', 'xslash', 'install', 'xslash', 'uninstall']",0
377,"['re', 'xcomma', 'prob', 'xdot', 'w', 'xslash', 'install', 'xslash', 'uninstall']",0
378,"['re', 'xcomma', 'sorting']",0
379,"['xlsquareb', 'zzzzteana', 'xrsquareb', 'and', 'deliver', 'us', 'from', 'weevil']",0
380,"['xlsquareb', 'spambayes', 'xrsquareb', 'test', 'sets', 'xquestionm']",0
381,"['xlsquareb', 'spambayes', 'xrsquareb', 'test', 'sets', 'xquestionm']",0
382,"['re', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
383,"['re', 'xcomma', 'bad', 'focus', 'xslash', 'click', 'behaviours']",0
384,"['critical', 'us', 'satellites', 'could', 'be', 'hacked']",0
385,"['mac', 'os', 'x', 'browsers']",0
386,"['re', 'xcomma', 'the', 'gov', 'gets', 'tough', 'on', 'net', 'users', 'xdot', 'xdot', 'xdot', 'xdot', 'xdot', 'er', 'pirates', 'xdot', 'xdot']",0
387,"['robbie', 'williams', 'signs', 'xexotic', 'deal']",0
388,"['re', 'xcomma', 'unseen', 'window', 'versus', 'sequences', 'window']",0
389,"['currie', 'returns', 'to', 'pile', 'scorn', 'on', 'major']",0
390,"['xlsquareb', 'spambayes', 'xrsquareb', 'deleting', 'xquote', 'duplicate', 'xquote', 'spam', 'before', 'training', 'xquestionm', 'good', 'idea']",0
391,"['re', 'xcomma', 'traceback', 'in', 'new', 'exmh']",0
392,"['re', 'xcomma', 'entrepreneurs']",0
393,"['re', 'xcomma', 'use', 'new', 'apt', 'to', 'do', 'null', 'to', 'xexotic', 'upgrade', 'xquestionm']",0
394,"['re', 'xcomma', 'cd', 'player', 'ui', 'for', 'toddlers']",0
395,"['world', 'funniest', 'joke', 'revealed']",0
396,"['xexotic', 'the', 'war', 'prayer']",0
397,"['xexotic', 'the', 'war', 'prayer']",0
398,"['what', 'is', 'the', 'sound', 'of', 'one', 'knee', 'jerking', 'xquestionm']",0
399,"['please', 'help', 'a', 'newbie', 'compile', 'mplayer', 'xcomma', 'xhyphen', 'xrbracket']",0
400,"['xexotic', 'new', 'amphetadesk', 'xexotic', 'xslash', 'xexotic']",0
401,"['re', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
402,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'cheap', 'linux', 'pcs']",0
403,"['ufos', 'in', 'the', 'sky', 'xclaim']",0
404,"['re', 'xcomma', 'new', 'testing', 'packages']",0
405,"['xlsquareb', 'spambayes', 'xrsquareb', 'ditching', 'wordinfo']",0
406,"['xlsquareb', 'iiu', 'xrsquareb', 'eircom', 'adsl', 'xexotic']",0
407,"['alsa', 'xlbracket', 'almost', 'xrbracket', 'made', 'easy']",0
408,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'razor', 'xcomma', 'shall', 'i', 'use', 'it', 'with', 'amavis', 'or', 'with']",0
409,"['big', 'five', 'record', 'companies', 'guilty', 'of', 'price', 'fixing']",0
410,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
411,"['ack', 'xcomma', 'apt', 'xhyphen', 'get', 'still', 'failing', 'for', 'me', 'xcomma', 'stumped', 'xdot', 'xlsquareb', 'xexotic', 'xrsquareb']",0
412,"['re', 'xcomma', 're', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'a', 'moment', 'of', 'silence', 'for', 'the', 'first', 'amendment', 'xlbracket', 'fwd', 'xrbracket']",0
413,"['re', 'xcomma', 'sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g']",0
414,"['re', 'xcomma', 'the', 'gov', 'gets', 'tough', 'on', 'net', 'users', 'xdot', 'xdot', 'xdot', 'xdot', 'xdot', 'er', 'pirates', 'xdot', 'xdot']",0
415,"['xlsquareb', 'spambayes', 'xrsquareb', 'deployment']",0
416,['un'],0
417,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'o', 'xdot', 't', 'xdot', 'habeus', 'xhyphen', 'xhyphen', 'why', 'xquestionm']",0
418,"['xlsquareb', 'spambayes', 'xrsquareb', 'deployment']",0
419,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
420,"['xquote', 'i', 'meditated', 'in', 'a', 'cave', 'for', 'xdigit', 'years', 'and', 'now', 'xexotic', 'here', 'to', 'tell', 'you']",0
421,"['re', 'xcomma', 'the', 'gov', 'gets', 'tough', 'on', 'net', 'users', 'xdot', 'xdot', 'xdot', 'xdot', 'xdot', 'er', 'pirates', 'xdot', 'xdot']",0
422,"['xlsquareb', 'spambayes', 'xrsquareb', 'understanding', 'high', 'false', 'negative', 'rate']",0
423,"['xlsquareb', 'sacvs', 'xrsquareb', 'cvs', 'xcomma', 'spamassassin', 'xslash', 't', 'db', 'xunderscore', 'based', 'xunderscore', 'whitelist', 'xdot', 't', 'xcomma', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xcomma', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit', 'xdot', 'xdigit']",0
424,"['malicious', 'code', 'hidden', 'in', 'email', 'software']",0
425,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'checking', 'out', 'xexotic', 'xlbracket', 'and', 'sa', 'xdigit', 'xdot', 'xdigit', 'xrbracket', 'install', 'xhyphen', 'net', 'xcomma', 'xcomma', 'dns', 'xcomma', 'resolver', 'problem', 'xquestionm']",0
426,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'stories', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
427,"['re', 'xcomma', 'hanson', 'sept', 'xdigit', 'message', 'in', 'the', 'national', 'review']",0
428,"['re', 'xcomma', 'sed', 'xslash', 's', 'xslash', 'united', 'states', 'xslash', 'roman', 'empire', 'xslash', 'g']",0
429,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
430,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'xlsquareb', 'ot', 'xrsquareb', 'dell', 'machine', 'giving', 'me', 'hassle', 'xdot']",0
431,"['xlsquareb', 'irr', 'xrsquareb', 're', 'xcomma', 'the', 'xexotic', 'annual', 'consult', 'hyperion', 'digital', 'identity', 'forum']",0
432,['entrepreneurs'],0
433,"['xlsquareb', 'use', 'perl', 'xrsquareb', 'headlines', 'for', 'xdigit', 'xhyphen', 'xdigit', 'xhyphen', 'xdigit']",0
434,"['re', 'xcomma', 'java', 'is', 'for', 'kiddies']",0
435,"['re', 'xcomma', 'ebusiness', 'webforms', 'xcomma', 'cluetrain', 'has', 'left', 'the', 'station']",0
436,"['re', 'xcomma', 'alsa', 'xlbracket', 'almost', 'xrbracket', 'made', 'easy']",0
437,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
438,"['oracle', 'of', 'google']",0
439,"['re', 'xcomma', 'rsa', 'xlbracket', 'repost', 'xrbracket']",0
440,"['re', 'xcomma', 'entrepreneurs']",0
441,"['conversations', 'from', 'gdc', 'europe', 'xcomma', 'mark', 'cerny', 'xcomma', 'jonty', 'barnes', 'xcomma', 'jason']",0
442,"['re', 'xcomma', 'changed', 'location', 'of', 'incoming', 'mail', 'xdot', 'exmh', 'not', 'working', 'xclaim', 'xclaim']",0
443,"['alsa', 'xhyphen', 'driver', 'rebuild', 'fails', 'with', 'undeclared', 'usb', 'symbol']",0
444,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'sun', 'solaris', 'xdot', 'xdot']",0
445,"['re', 'xcomma', 'sprint', 'delivers', 'the', 'next', 'big', 'thing', 'xquestionm', 'xquestionm']",0
446,"['re', 'xcomma', 'oh', 'ma', 'gawd', 'xhyphen', 'funny', 'site', 'of', 'the', 'day', 'xdot', 'xdot', 'xdot']",0
447,"['re', 'xcomma', 'optical', 'analog', 'computing', 'xquestionm']",0
448,"['rapid', 'immune', 'reaction', 'key', 'to', 'staving', 'off', 'aids']",0
449,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'xquote', 'can', 'not', 'use', 'and', 'undefined', 'value', 'xdot', 'xdot', 'xquote', 'error']",0
450,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'exit', 'xdot', 'status', 'xequal', 'xdigit', 'xquestionm']",0
451,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'using', 'razor', 'with', 'maildrop']",0
452,"['re', 'xcomma', 'googlecooking']",0
453,"['re', 'xcomma', 'computational', 'recreations']",0
454,"['deep', 'xhyphen', 'fried', 'twinkies', 'take', 'america', 'by', 'goo']",0
455,"['papon', 'release', 'prompts', 'healthy', 'scepticism']",0
456,"['apt', 'xhyphen', 'get', 'http', 'fails']",0
457,"['re', 'xcomma', 'xlsquareb', 'zzzzteana', 'xrsquareb', 'which', 'muppet', 'are', 'you', 'xquestionm']",0
458,"['re', 'xcomma', 'sorting']",0
459,"['daniel', 'berlinger', 'has', 'noticed', 'that', 'mac', 'software', 'shops', 'are', 'starting']",0
460,"['xlsquareb', 'spambayes', 'xrsquareb', 'deployment']",0
461,"['re', 'xcomma', 'hanson', 'sept', 'xdigit', 'message', 'in', 'the', 'national', 'review']",0
462,"['re', 'xcomma', 'alsa', 'xhyphen', 'driver', 'rebuild', 'fails', 'with', 'undeclared', 'usb', 'symbol']",0
463,['canadians'],0
464,"['fred', 'grott', 'xcomma', 'how', 'to', 'keep', 'rdf', 'and', 'rss', 'straight', 'xdot']",0
465,"['kid', 'crams', 'acorn', 'up', 'his', 'nose', 'xcomma', 'hilarity', 'ensues']",0
466,"['re', 'xcomma', 'the', 'curse', 'of', 'india', 'socialism']",0
467,"['re', 'xcomma', 'startups', 'xcomma', 'bubbles', 'xcomma', 'and', 'unemployment', 'xlbracket', 'fwd', 'xrbracket']",0
468,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'spamassassin', 'xexotic', 'xdot', 'xdigit', 'released', 'xlbracket', 'finally', 'xrbracket', 'xclaim']",0
469,"['re', 'xlsquareb', 'xdigit', 'xrsquareb', 'xcomma', 'selling', 'wedded', 'bliss', 'xlbracket', 'was', 're', 'xcomma', 'ouch', 'xdot', 'xdot', 'xdot', 'xrbracket']",0
470,"['culture', 'jamming']",0
471,"['working', 'my', 'xunderscore', 'xexotic']",0
472,['kissinger'],0
473,"['truck', 'driver', 'leaves', 'trail', 'of', 'smelly', 'pizza', 'waste', 'along', 'major']",0
474,"['xlsquareb', 'spambayes', 'xrsquareb', 'all', 'but', 'one', 'testing']",0
475,"['viruses', 'that', 'also', 'hack', 'computers', 'on', 'the', 'rise']",0
476,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'xquote', 'no', 'razor', 'servers', 'available', 'at', 'this', 'time', 'xquote']",0
477,"['aa', 'meetings', 'the', 'hottest', 'place', 'to', 'meet', 'women', 'with', 'big', 'bucks']",0
478,"['re', 'xcomma', 'hauns', 'xunderscore', 'xexotic', 'xdot', 'com']",0
479,"['re', 'xcomma', 'lord', 'of', 'the', 'ringtones', 'xcomma', 'arbocks', 'vs', 'xdot', 'seelecks']",0
480,"['re', 'xcomma', 'xlsquareb', 'ilug', 'xrsquareb', 'interesting', 'article', 'on', 'free', 'software', 'licences']",0
481,"['phil', 'wolff', 'xcomma', 'dave', 'winer', 'books', 'xexotic', 'buy', 'xdot', 'xunderscore', 'sweet', 'xclaim', 'xunderscore']",0
482,"['re', 'xcomma', 'cd', 'player', 'ui', 'for', 'toddlers']",0
483,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'custom', 'score', 'for', 'a', 'given', 'domain', 'xquestionm']",0
484,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 're', 'xcomma', 'can', 'not', 'use', 'and', 'undefined', 'value', 'xdot', 'xdot', 'xquote', 'error']",0
485,"['plate', 'tectonics', 'update']",0
486,['carcooning'],0
487,"['re', 'xcomma', 'new', 'sequences', 'window']",0
488,['introductions'],0
489,"['re', 'xcomma', 'xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'fire', 'xdot', 'cloudmark', 'xdot', 'com', 'is', 'having', 'issues']",0
490,"['re', 'xcomma', 'optical', 'analog', 'computing', 'xquestionm']",0
491,['whoa'],0
492,"['re', 'xcomma', 'revocation', 'of', 'xexotic']",0
493,"['re', 'xcomma', 'cvs', 'report']",0
494,"['re', 'xcomma', 'sprint', 'delivers', 'the', 'next', 'big', 'thing', 'xquestionm', 'xquestionm']",0
495,"['re', 'xcomma', 'sprint', 'delivers', 'the', 'next', 'big', 'thing', 'xquestionm', 'xquestionm']",0
496,"['xlsquareb', 'spambayes', 'xrsquareb', 'xtreme', 'training']",0
497,"['training', 'courses', 'in', 'python', 'in', 'uk']",0
498,"['re', 'xcomma', 'xlsquareb', 'sadev', 'xrsquareb', 'live', 'rule', 'updates', 'after', 'release', 'xquestionm', 'xquestionm', 'xquestionm']",0
499,"['xlsquareb', 'sadev', 'xrsquareb', 'xlsquareb', 'bug', 'xdigit', 'xrsquareb', 'comment', 'low', 'xhyphen', 'performing', 'rule', 'pruned']",0
500,"['xlsquareb', 'spambayes', 'xrsquareb', 'test', 'sets', 'xquestionm']",0
501,"['xlsquareb', 'razor', 'xhyphen', 'users', 'xrsquareb', 'performance']",0
502,"['alsa', 'xlbracket', 'almost', 'xrbracket', 'made', 'easy']",0
503,"['re', 'xcomma', 'the', 'absurdities', 'of', 'life', 'xdot']",0
504,"['welcome', 'xcomma', 'danny', 'and', 'quinn', 'xclaim']",0
505,"['re', 'xcomma', 'erratum', 'xlsquareb', 're', 'xcomma', 'no', 'matter', 'xdot', 'xdot', 'xdot', 'xrsquareb', 'xampersand', 'errors']",0
506,"['re', 'xcomma', 'alsa', 'xlbracket', 'almost', 'xrbracket', 'made', 'easy']",0
507,"['xlsquareb', 'spambayes', 'xrsquareb', 'spambayes', 'package', 'xquestionm']",0
508,"['re', 'xcomma', 'xlsquareb', 'satalk', 'xrsquareb', 'o', 'xdot', 't', 'xdot', 'habeus', 'xhyphen', 'xhyphen', 'why', 'xquestionm']",0
